0 0 0.2265325380113912
0 1 0.02978749691895519
0 2 0
0 3 0.02978749691895519
0 4 0
0 5 0.086420631421803
0 6 0
0 7 0
0 8 0.11882874548152765
0 9 0
0 10 0.153186484074496
0 11 0
0 12 0
0 13 0.00818233906350444
0 14 0.11882874548152765
0 15 0.1891655308566333
0 16 0.086420631421803
0 17 0
0 18 0
0 19 0.00818233906350444
0 20 0
0 21 0
0 22 0
0 23 0
0 24 0
0 25 0
0 26 0
0 27 0.11882874548152765
0 28 0.1891655308566333
0 29 0.02978749691895519
0 30 0
0 31 0
0 32 0
0 33 0.086420631421803
0 34 0.00818233906350444
0 35 0.086420631421803
0 36 0.05645901384932854
0 37 0.00818233906350444
0 38 0.2265325380113912
0 39 0.00818233906350444
0 40 0
0 41 0
0 42 0
0 43 0.1891655308566333
0 44 0.1891655308566333
0 45 0
0 46 0
0 47 0
0 48 0
0 49 0
0 50 0
0 51 0
0 52 0
0 53 0
0 54 0
0 55 0
0 56 0
0 57 0
0 58 0
0 59 0
0 60 0
0 61 0.2265325380113912
0 62 0
0 63 0
0 64 0
0 65 0
0 66 0
0 67 0.02978749691895519
0 68 0
0 69 0.05645901384932854
0 70 0
0 71 0.086420631421803
0 72 0.05645901384932854
0 73 0.00818233906350444
0 74 0.00818233906350444
0 75 0.086420631421803
0 76 0.05645901384932854
0 77 0
0 78 0.1891655308566333
0 79 0
0 80 0
0 81 0.00818233906350444
0 82 0
0 83 0.00818233906350444
0 84 0.1891655308566333
0 85 0.11882874548152765
0 86 0
0 87 0
0 88 0
0 89 0
0 90 0.00818233906350444
0 91 0
0 92 0
0 93 0.05645901384932854
0 94 0
0 95 0.00818233906350444
0 96 0
0 97 0
0 98 0
0 99 0
0 100 0
0 101 0
0 102 0
0 103 0
0 104 0
0 105 0
0 106 0
0 107 0
0 108 0
0 109 0
0 110 0
0 111 0
0 112 0
0 113 0
0 114 0
0 115 0
0 116 0
0 117 0
0 118 0
0 119 0
0 120 0
0 121 0
0 122 0
